model,month,count,baseline_avg6,signal
SPECTRA,2025-03,0,0.0,False
SPECTRA,2025-04,0,0.0,False
SPECTRA,2025-05,0,0.0,False
SPECTRA,2025-06,0,0.0,False
SPECTRA,2025-07,0,0.0,False
SPECTRA,2025-08,0,0.0,False
SPECTRA,2025-09,0,0.0,False
SPECTRA,2025-10,0,0.0,False
SPECTRA,2025-11,0,0.0,False
SPECTRA,2025-12,0,0.0,False
SPECTRA,2026-01,0,0.0,False
SPECTRA,2026-02,0,0.0,False
SPECTRA,2026-03,0,0.0,False
SPECTRA,2026-04,0,0.0,False
SPECTRA,2026-05,0,0.0,False
SPECTRA,2026-06,0,0.0,False
SPORTAGE,2022-07,5,7.333333333333333,False
SPORTAGE,2022-08,19,7.166666666666667,True
SPORTAGE,2022-09,4,9.333333333333334,False
SPORTAGE,2022-10,17,8.5,True
SPORTAGE,2022-11,3,9.5,False
SPORTAGE,2022-12,14,8.666666666666666,False
SPORTAGE,2023-01,10,10.333333333333334,False
SPORTAGE,2023-02,8,11.166666666666666,False
SPORTAGE,2023-03,11,9.333333333333334,False
SPORTAGE,2023-04,18,10.5,False
SPORTAGE,2023-05,15,10.666666666666666,False
SPORTAGE,2023-06,18,12.666666666666666,False
SPORTAGE,2023-07,10,13.333333333333334,False
SPORTAGE,2023-08,14,13.333333333333334,False
SPORTAGE,2023-09,10,14.333333333333334,False
SPORTAGE,2023-10,15,14.166666666666666,False
SPORTAGE,2023-11,6,13.666666666666666,False
SPORTAGE,2023-12,9,12.166666666666666,False
SPORTAGE,2024-01,9,10.666666666666666,False
SPORTAGE,2024-02,10,10.5,False
SPORTAGE,2024-03,4,9.833333333333334,False
SPORTAGE,2024-04,19,8.833333333333334,True
SPORTAGE,2024-05,14,9.5,False
SPORTAGE,2024-06,3,10.833333333333334,False
SPORTAGE,2024-07,4,9.833333333333334,False
SPORTAGE,2024-08,10,9.0,False
SPORTAGE,2024-09,14,9.0,False
SPORTAGE,2024-10,6,10.666666666666666,False
SPORTAGE,2024-11,4,8.5,False
SPORTAGE,2024-12,7,6.833333333333333,False
SPORTAGE,2025-01,7,7.5,False
SPORTAGE,2025-02,11,8.0,False
SPORTAGE,2025-03,16,8.166666666666666,False
SPORTAGE,2025-04,11,8.5,False
SPORTAGE,2025-05,5,9.333333333333334,False
SPORTAGE,2025-06,15,9.5,False
SPORTAGE,2025-07,18,10.833333333333334,False
SPORTAGE,2025-08,14,12.666666666666666,False
SPORTAGE,2025-09,19,13.166666666666666,False
SPORTAGE,2025-10,20,13.666666666666666,False
SPORTAGE,2025-11,14,15.166666666666666,False
SPORTAGE,2025-12,20,16.666666666666668,False
SPORTAGE,2026-01,17,17.5,False
SPORTAGE,2026-02,17,17.333333333333332,False
SPORTAGE,2026-03,19,17.833333333333332,False
SPORTAGE,2026-04,13,17.833333333333332,False
SPORTAGE,2026-05,12,16.666666666666668,False
SPORTAGE,2026-06,11,16.333333333333332,False
SPORTAGE HYBRID,2022-07,0,0.0,False
SPORTAGE HYBRID,2022-08,0,0.0,False
SPORTAGE HYBRID,2022-09,1,0.0,False
SPORTAGE HYBRID,2022-10,0,0.16666666666666666,False
SPORTAGE HYBRID,2022-11,0,0.16666666666666666,False
SPORTAGE HYBRID,2022-12,1,0.16666666666666666,False
SPORTAGE HYBRID,2023-01,0,0.3333333333333333,False
SPORTAGE HYBRID,2023-02,3,0.3333333333333333,False
SPORTAGE HYBRID,2023-03,0,0.8333333333333334,False
SPORTAGE HYBRID,2023-04,3,0.6666666666666666,False
SPORTAGE HYBRID,2023-05,0,1.1666666666666667,False
SPORTAGE HYBRID,2023-06,2,1.1666666666666667,False
SPORTAGE HYBRID,2023-07,1,1.3333333333333333,False
SPORTAGE HYBRID,2023-08,3,1.5,False
SPORTAGE HYBRID,2023-09,5,1.5,False
SPORTAGE HYBRID,2023-10,7,2.3333333333333335,False
SPORTAGE HYBRID,2023-11,3,3.0,False
SPORTAGE HYBRID,2023-12,1,3.5,False
SPORTAGE HYBRID,2024-01,2,3.3333333333333335,False
SPORTAGE HYBRID,2024-02,2,3.5,False
SPORTAGE HYBRID,2024-03,1,3.3333333333333335,False
SPORTAGE HYBRID,2024-04,4,2.6666666666666665,False
SPORTAGE HYBRID,2024-05,0,2.1666666666666665,False
SPORTAGE HYBRID,2024-06,1,1.6666666666666667,False
SPORTAGE HYBRID,2024-07,6,1.6666666666666667,False
SPORTAGE HYBRID,2024-08,2,2.3333333333333335,False
SPORTAGE HYBRID,2024-09,1,2.3333333333333335,False
SPORTAGE HYBRID,2024-10,1,2.3333333333333335,False
SPORTAGE HYBRID,2024-11,7,1.8333333333333333,False
SPORTAGE HYBRID,2024-12,6,3.0,False
SPORTAGE HYBRID,2025-01,3,3.8333333333333335,False
SPORTAGE HYBRID,2025-02,2,3.3333333333333335,False
SPORTAGE HYBRID,2025-03,3,3.3333333333333335,False
SPORTAGE HYBRID,2025-04,1,3.6666666666666665,False
SPORTAGE HYBRID,2025-05,3,3.6666666666666665,False
SPORTAGE HYBRID,2025-06,2,3.0,False
SPORTAGE HYBRID,2025-07,7,2.3333333333333335,False
SPORTAGE HYBRID,2025-08,3,3.0,False
SPORTAGE HYBRID,2025-09,1,3.1666666666666665,False
SPORTAGE HYBRID,2025-10,7,2.8333333333333335,False
SPORTAGE HYBRID,2025-11,1,3.8333333333333335,False
SPORTAGE HYBRID,2025-12,2,3.5,False
SPORTAGE HYBRID,2026-01,7,3.5,False
SPORTAGE HYBRID,2026-02,3,3.5,False
SPORTAGE HYBRID,2026-03,0,3.5,False
SPORTAGE HYBRID,2026-04,0,3.3333333333333335,False
SPORTAGE HYBRID,2026-05,6,2.1666666666666665,False
SPORTAGE HYBRID,2026-06,2,3.0,False
SPORTAGE PHEV,2022-07,0,0.0,False
SPORTAGE PHEV,2022-08,0,0.0,False
SPORTAGE PHEV,2022-09,0,0.0,False
SPORTAGE PHEV,2022-10,0,0.0,False
SPORTAGE PHEV,2022-11,0,0.0,False
SPORTAGE PHEV,2022-12,0,0.0,False
SPORTAGE PHEV,2023-01,0,0.0,False
SPORTAGE PHEV,2023-02,0,0.0,False
SPORTAGE PHEV,2023-03,0,0.0,False
SPORTAGE PHEV,2023-04,0,0.0,False
SPORTAGE PHEV,2023-05,0,0.0,False
SPORTAGE PHEV,2023-06,1,0.0,False
SPORTAGE PHEV,2023-07,0,0.16666666666666666,False
SPORTAGE PHEV,2023-08,0,0.16666666666666666,False
SPORTAGE PHEV,2023-09,1,0.16666666666666666,False
SPORTAGE PHEV,2023-10,0,0.3333333333333333,False
SPORTAGE PHEV,2023-11,0,0.3333333333333333,False
SPORTAGE PHEV,2023-12,0,0.3333333333333333,False
SPORTAGE PHEV,2024-01,0,0.16666666666666666,False
SPORTAGE PHEV,2024-02,0,0.16666666666666666,False
SPORTAGE PHEV,2024-03,1,0.16666666666666666,False
SPORTAGE PHEV,2024-04,0,0.16666666666666666,False
SPORTAGE PHEV,2024-05,0,0.16666666666666666,False
SPORTAGE PHEV,2024-06,3,0.16666666666666666,False
SPORTAGE PHEV,2024-07,0,0.6666666666666666,False
SPORTAGE PHEV,2024-08,1,0.6666666666666666,False
SPORTAGE PHEV,2024-09,1,0.8333333333333334,False
SPORTAGE PHEV,2024-10,3,0.8333333333333334,False
SPORTAGE PHEV,2024-11,1,1.3333333333333333,False
SPORTAGE PHEV,2024-12,2,1.5,False
SPORTAGE PHEV,2025-01,1,1.3333333333333333,False
SPORTAGE PHEV,2025-02,0,1.5,False
SPORTAGE PHEV,2025-03,1,1.3333333333333333,False
SPORTAGE PHEV,2025-04,1,1.3333333333333333,False
SPORTAGE PHEV,2025-05,0,1.0,False
SPORTAGE PHEV,2025-06,2,0.8333333333333334,False
SPORTAGE PHEV,2025-07,1,0.8333333333333334,False
SPORTAGE PHEV,2025-08,2,0.8333333333333334,False
SPORTAGE PHEV,2025-09,4,1.1666666666666667,False
SPORTAGE PHEV,2025-10,1,1.6666666666666667,False
SPORTAGE PHEV,2025-11,0,1.6666666666666667,False
SPORTAGE PHEV,2025-12,0,1.6666666666666667,False
SPORTAGE PHEV,2026-01,2,1.3333333333333333,False
SPORTAGE PHEV,2026-02,1,1.5,False
SPORTAGE PHEV,2026-03,0,1.3333333333333333,False
SPORTAGE PHEV,2026-04,0,0.6666666666666666,False
SPORTAGE PHEV,2026-05,0,0.5,False
SPORTAGE PHEV,2026-06,2,0.5,False
STINGER,2022-07,0,0.6666666666666666,False
STINGER,2022-08,0,0.5,False
STINGER,2022-09,0,0.3333333333333333,False
STINGER,2022-10,2,0.0,False
STINGER,2022-11,0,0.3333333333333333,False
STINGER,2022-12,0,0.3333333333333333,False
STINGER,2023-01,0,0.3333333333333333,False
STINGER,2023-02,0,0.3333333333333333,False
STINGER,2023-03,0,0.3333333333333333,False
STINGER,2023-04,0,0.3333333333333333,False
STINGER,2023-05,0,0.0,False
STINGER,2023-06,1,0.0,False
STINGER,2023-07,0,0.16666666666666666,False
STINGER,2023-08,2,0.16666666666666666,False
STINGER,2023-09,1,0.5,False
STINGER,2023-10,2,0.6666666666666666,False
STINGER,2023-11,0,1.0,False
STINGER,2023-12,2,1.0,False
STINGER,2024-01,0,1.1666666666666667,False
STINGER,2024-02,0,1.1666666666666667,False
STINGER,2024-03,2,0.8333333333333334,False
STINGER,2024-04,0,1.0,False
STINGER,2024-05,1,0.6666666666666666,False
STINGER,2024-06,1,0.8333333333333334,False
STINGER,2024-07,0,0.6666666666666666,False
STINGER,2024-08,0,0.6666666666666666,False
STINGER,2024-09,0,0.6666666666666666,False
STINGER,2024-10,0,0.3333333333333333,False
STINGER,2024-11,0,0.3333333333333333,False
STINGER,2024-12,1,0.16666666666666666,False
STINGER,2025-01,1,0.16666666666666666,False
STINGER,2025-02,1,0.3333333333333333,False
STINGER,2025-03,0,0.5,False
STINGER,2025-04,0,0.5,False
STINGER,2025-05,0,0.5,False
STINGER,2025-06,0,0.5,False
STINGER,2025-07,0,0.3333333333333333,False
STINGER,2025-08,1,0.16666666666666666,False
STINGER,2025-09,1,0.16666666666666666,False
STINGER,2025-10,3,0.3333333333333333,False
STINGER,2025-11,1,0.8333333333333334,False
STINGER,2025-12,0,1.0,False
STINGER,2026-01,0,1.0,False
STINGER,2026-02,1,1.0,False
STINGER,2026-03,2,1.0,False
STINGER,2026-04,1,1.1666666666666667,False
STINGER,2026-05,0,0.8333333333333334,False
STINGER,2026-06,1,0.6666666666666666,False
TELLURIDE,2022-07,8,6.0,False
TELLURIDE,2022-08,2,7.0,False
TELLURIDE,2022-09,11,7.166666666666667,False
TELLURIDE,2022-10,5,6.666666666666667,False
TELLURIDE,2022-11,2,6.166666666666667,False
TELLURIDE,2022-12,6,5.166666666666667,False
TELLURIDE,2023-01,5,5.666666666666667,False
TELLURIDE,2023-02,6,5.166666666666667,False
TELLURIDE,2023-03,10,5.833333333333333,False
TELLURIDE,2023-04,16,5.666666666666667,True
TELLURIDE,2023-05,10,7.5,False
TELLURIDE,2023-06,17,8.833333333333334,False
TELLURIDE,2023-07,15,10.666666666666666,False
TELLURIDE,2023-08,26,12.333333333333334,True
TELLURIDE,2023-09,19,15.666666666666666,False
TELLURIDE,2023-10,4,17.166666666666668,False
TELLURIDE,2023-11,10,15.166666666666666,False
TELLURIDE,2023-12,13,15.166666666666666,False
TELLURIDE,2024-01,24,14.5,False
TELLURIDE,2024-02,26,16.0,False
TELLURIDE,2024-03,25,16.0,False
TELLURIDE,2024-04,17,17.0,False
TELLURIDE,2024-05,13,19.166666666666668,False
TELLURIDE,2024-06,19,19.666666666666668,False
TELLURIDE,2024-07,26,20.666666666666668,False
TELLURIDE,2024-08,35,21.0,False
TELLURIDE,2024-09,19,22.5,False
TELLURIDE,2024-10,14,21.5,False
TELLURIDE,2024-11,12,21.0,False
TELLURIDE,2024-12,17,20.833333333333332,False
TELLURIDE,2025-01,18,20.5,False
TELLURIDE,2025-02,13,19.166666666666668,False
TELLURIDE,2025-03,18,15.5,False
TELLURIDE,2025-04,8,15.333333333333334,False
TELLURIDE,2025-05,13,14.333333333333334,False
TELLURIDE,2025-06,17,14.5,False
TELLURIDE,2025-07,9,14.5,False
TELLURIDE,2025-08,23,13.0,False
TELLURIDE,2025-09,27,14.666666666666666,False
TELLURIDE,2025-10,23,16.166666666666668,False
TELLURIDE,2025-11,19,18.666666666666668,False
TELLURIDE,2025-12,15,19.666666666666668,False
TELLURIDE,2026-01,29,19.333333333333332,False
TELLURIDE,2026-02,15,22.666666666666668,False
TELLURIDE,2026-03,22,21.333333333333332,False
TELLURIDE,2026-04,31,20.5,False
TELLURIDE,2026-05,35,21.833333333333332,False
TELLURIDE,2026-06,34,24.5,False
TELLURIDE HYBRID,2022-07,0,0.0,False
TELLURIDE HYBRID,2022-08,0,0.0,False
TELLURIDE HYBRID,2022-09,0,0.0,False
TELLURIDE HYBRID,2022-10,0,0.0,False
TELLURIDE HYBRID,2022-11,0,0.0,False
TELLURIDE HYBRID,2022-12,0,0.0,False
TELLURIDE HYBRID,2023-01,0,0.0,False
TELLURIDE HYBRID,2023-02,0,0.0,False
TELLURIDE HYBRID,2023-03,0,0.0,False
TELLURIDE HYBRID,2023-04,0,0.0,False
TELLURIDE HYBRID,2023-05,0,0.0,False
TELLURIDE HYBRID,2023-06,0,0.0,False
TELLURIDE HYBRID,2023-07,0,0.0,False
TELLURIDE HYBRID,2023-08,0,0.0,False
TELLURIDE HYBRID,2023-09,0,0.0,False
TELLURIDE HYBRID,2023-10,0,0.0,False
TELLURIDE HYBRID,2023-11,0,0.0,False
TELLURIDE HYBRID,2023-12,0,0.0,False
TELLURIDE HYBRID,2024-01,0,0.0,False
TELLURIDE HYBRID,2024-02,0,0.0,False
TELLURIDE HYBRID,2024-03,0,0.0,False
TELLURIDE HYBRID,2024-04,0,0.0,False
TELLURIDE HYBRID,2024-05,0,0.0,False
TELLURIDE HYBRID,2024-06,0,0.0,False
TELLURIDE HYBRID,2024-07,0,0.0,False
TELLURIDE HYBRID,2024-08,0,0.0,False
TELLURIDE HYBRID,2024-09,0,0.0,False
TELLURIDE HYBRID,2024-10,0,0.0,False
TELLURIDE HYBRID,2024-11,0,0.0,False
TELLURIDE HYBRID,2024-12,0,0.0,False
TELLURIDE HYBRID,2025-01,0,0.0,False
TELLURIDE HYBRID,2025-02,0,0.0,False
TELLURIDE HYBRID,2025-03,0,0.0,False
TELLURIDE HYBRID,2025-04,0,0.0,False
TELLURIDE HYBRID,2025-05,0,0.0,False
TELLURIDE HYBRID,2025-06,0,0.0,False
TELLURIDE HYBRID,2025-07,0,0.0,False
TELLURIDE HYBRID,2025-08,0,0.0,False
TELLURIDE HYBRID,2025-09,0,0.0,False
TELLURIDE HYBRID,2025-10,0,0.0,False
TELLURIDE HYBRID,2025-11,0,0.0,False
TELLURIDE HYBRID,2025-12,0,0.0,False
TELLURIDE HYBRID,2026-01,0,0.0,False
TELLURIDE HYBRID,2026-02,0,0.0,False
TELLURIDE HYBRID,2026-03,0,0.0,False
TELLURIDE HYBRID,2026-04,0,0.0,False
TELLURIDE HYBRID,2026-05,1,0.0,False
TELLURIDE HYBRID,2026-06,1,0.16666666666666666,False
TIBURON,2022-07,0,0.0,False
TIBURON,2022-08,0,0.0,False
TIBURON,2022-09,0,0.0,False
TIBURON,2022-10,0,0.0,False
TIBURON,2022-11,0,0.0,False
TIBURON,2022-12,0,0.0,False
TIBURON,2023-01,0,0.0,False
TIBURON,2023-02,0,0.0,False
TIBURON,2023-03,0,0.0,False
TIBURON,2023-04,0,0.0,False
TIBURON,2023-05,0,0.0,False
TIBURON,2023-06,0,0.0,False
TIBURON,2023-07,1,0.0,False
TIBURON,2023-08,0,0.16666666666666666,False
TIBURON,2023-09,0,0.16666666666666666,False
TIBURON,2023-10,0,0.16666666666666666,False
TIBURON,2023-11,0,0.16666666666666666,False
TIBURON,2023-12,0,0.16666666666666666,False
TIBURON,2024-01,0,0.16666666666666666,False
TIBURON,2024-02,0,0.0,False
TIBURON,2024-03,0,0.0,False
TIBURON,2024-04,0,0.0,False
TIBURON,2024-05,0,0.0,False
TIBURON,2024-06,0,0.0,False
TIBURON,2024-07,0,0.0,False
TIBURON,2024-08,0,0.0,False
TIBURON,2024-09,0,0.0,False
TIBURON,2024-10,0,0.0,False
TIBURON,2024-11,0,0.0,False
TIBURON,2024-12,0,0.0,False
TIBURON,2025-01,0,0.0,False
TIBURON,2025-02,0,0.0,False
TIBURON,2025-03,0,0.0,False
TIBURON,2025-04,0,0.0,False
TIBURON,2025-05,0,0.0,False
TIBURON,2025-06,0,0.0,False
TIBURON,2025-07,0,0.0,False
TIBURON,2025-08,0,0.0,False
TIBURON,2025-09,0,0.0,False
TIBURON,2025-10,0,0.0,False
TIBURON,2025-11,0,0.0,False
TIBURON,2025-12,0,0.0,False
TIBURON,2026-01,0,0.0,False
TIBURON,2026-02,0,0.0,False
TIBURON,2026-03,0,0.0,False
TIBURON,2026-04,0,0.0,False
TIBURON,2026-05,0,0.0,False
TIBURON,2026-06,0,0.0,False
TUCSON,2022-07,18,15.166666666666666,False
TUCSON,2022-08,27,16.0,False
TUCSON,2022-09,18,17.5,False
TUCSON,2022-10,18,18.666666666666668,False
TUCSON,2022-11,29,20.166666666666668,False
TUCSON,2022-12,14,22.0,False
TUCSON,2023-01,17,20.666666666666668,False
TUCSON,2023-02,16,20.5,False
TUCSON,2023-03,25,18.666666666666668,False
TUCSON,2023-04,22,19.833333333333332,False
TUCSON,2023-05,26,20.5,False
TUCSON,2023-06,22,20.0,False
TUCSON,2023-07,27,21.333333333333332,False
TUCSON,2023-08,21,23.0,False
TUCSON,2023-09,34,23.833333333333332,False
TUCSON,2023-10,12,25.333333333333332,False
TUCSON,2023-11,15,23.666666666666668,False
TUCSON,2023-12,19,21.833333333333332,False
TUCSON,2024-01,25,21.333333333333332,False
TUCSON,2024-02,25,21.0,False
TUCSON,2024-03,22,21.666666666666668,False
TUCSON,2024-04,29,19.666666666666668,False
TUCSON,2024-05,23,22.5,False
TUCSON,2024-06,16,23.833333333333332,False
TUCSON,2024-07,22,23.333333333333332,False
TUCSON,2024-08,27,22.833333333333332,False
TUCSON,2024-09,13,23.166666666666668,False
TUCSON,2024-10,29,21.666666666666668,False
TUCSON,2024-11,26,21.666666666666668,False
TUCSON,2024-12,15,22.166666666666668,False
TUCSON,2025-01,12,22.0,False
TUCSON,2025-02,22,20.333333333333332,False
TUCSON,2025-03,13,19.5,False
TUCSON,2025-04,21,19.5,False
TUCSON,2025-05,17,18.166666666666668,False
TUCSON,2025-06,19,16.666666666666668,False
TUCSON,2025-07,27,17.333333333333332,False
TUCSON,2025-08,36,19.833333333333332,False
TUCSON,2025-09,32,22.166666666666668,False
TUCSON,2025-10,46,25.333333333333332,False
TUCSON,2025-11,60,29.5,True
TUCSON,2025-12,42,36.666666666666664,False
TUCSON,2026-01,61,40.5,False
TUCSON,2026-02,41,46.166666666666664,False
TUCSON,2026-03,52,47.0,False
TUCSON,2026-04,64,50.333333333333336,False
TUCSON,2026-05,69,53.333333333333336,False
TUCSON,2026-06,35,54.833333333333336,False
TUCSON HYBRID,2022-07,1,0.5,False
TUCSON HYBRID,2022-08,3,0.6666666666666666,False
TUCSON HYBRID,2022-09,0,1.0,False
TUCSON HYBRID,2022-10,0,1.0,False
TUCSON HYBRID,2022-11,0,1.0,False
TUCSON HYBRID,2022-12,0,0.8333333333333334,False
TUCSON HYBRID,2023-01,3,0.6666666666666666,False
TUCSON HYBRID,2023-02,2,1.0,False
TUCSON HYBRID,2023-03,6,0.8333333333333334,False
TUCSON HYBRID,2023-04,2,1.8333333333333333,False
TUCSON HYBRID,2023-05,5,2.1666666666666665,False
TUCSON HYBRID,2023-06,1,3.0,False
TUCSON HYBRID,2023-07,5,3.1666666666666665,False
TUCSON HYBRID,2023-08,6,3.5,False
TUCSON HYBRID,2023-09,1,4.166666666666667,False
TUCSON HYBRID,2023-10,3,3.3333333333333335,False
TUCSON HYBRID,2023-11,5,3.5,False
TUCSON HYBRID,2023-12,0,3.5,False
TUCSON HYBRID,2024-01,2,3.3333333333333335,False
TUCSON HYBRID,2024-02,2,2.8333333333333335,False
TUCSON HYBRID,2024-03,2,2.1666666666666665,False
TUCSON HYBRID,2024-04,1,2.3333333333333335,False
TUCSON HYBRID,2024-05,4,2.0,False
TUCSON HYBRID,2024-06,4,1.8333333333333333,False
TUCSON HYBRID,2024-07,7,2.5,False
TUCSON HYBRID,2024-08,2,3.3333333333333335,False
TUCSON HYBRID,2024-09,12,3.3333333333333335,True
TUCSON HYBRID,2024-10,4,5.0,False
TUCSON HYBRID,2024-11,6,5.5,False
TUCSON HYBRID,2024-12,5,5.833333333333333,False
TUCSON HYBRID,2025-01,4,6.0,False
TUCSON HYBRID,2025-02,1,5.5,False
TUCSON HYBRID,2025-03,5,5.333333333333333,False
TUCSON HYBRID,2025-04,8,4.166666666666667,False
TUCSON HYBRID,2025-05,15,4.833333333333333,True
TUCSON HYBRID,2025-06,20,6.333333333333333,True
TUCSON HYBRID,2025-07,28,8.833333333333334,True
TUCSON HYBRID,2025-08,33,12.833333333333334,True
TUCSON HYBRID,2025-09,26,18.166666666666668,False
TUCSON HYBRID,2025-10,18,21.666666666666668,False
TUCSON HYBRID,2025-11,0,23.333333333333332,False
TUCSON HYBRID,2025-12,2,20.833333333333332,False
TUCSON HYBRID,2026-01,2,17.833333333333332,False
TUCSON HYBRID,2026-02,0,13.5,False
TUCSON HYBRID,2026-03,1,8.0,False
TUCSON HYBRID,2026-04,3,3.8333333333333335,False
TUCSON HYBRID,2026-05,13,1.3333333333333333,True
TUCSON HYBRID,2026-06,26,3.5,True
TUCSON PLUG-IN HYBRID,2022-07,0,0.16666666666666666,False
TUCSON PLUG-IN HYBRID,2022-08,1,0.16666666666666666,False
TUCSON PLUG-IN HYBRID,2022-09,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2022-10,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2022-11,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2022-12,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2023-01,2,0.16666666666666666,False
TUCSON PLUG-IN HYBRID,2023-02,0,0.5,False
TUCSON PLUG-IN HYBRID,2023-03,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2023-04,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2023-05,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2023-06,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2023-07,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2023-08,0,0.0,False
TUCSON PLUG-IN HYBRID,2023-09,0,0.0,False
TUCSON PLUG-IN HYBRID,2023-10,1,0.0,False
TUCSON PLUG-IN HYBRID,2023-11,2,0.16666666666666666,False
TUCSON PLUG-IN HYBRID,2023-12,1,0.5,False
TUCSON PLUG-IN HYBRID,2024-01,0,0.6666666666666666,False
TUCSON PLUG-IN HYBRID,2024-02,0,0.6666666666666666,False
TUCSON PLUG-IN HYBRID,2024-03,0,0.6666666666666666,False
TUCSON PLUG-IN HYBRID,2024-04,0,0.6666666666666666,False
TUCSON PLUG-IN HYBRID,2024-05,1,0.5,False
TUCSON PLUG-IN HYBRID,2024-06,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2024-07,0,0.16666666666666666,False
TUCSON PLUG-IN HYBRID,2024-08,1,0.16666666666666666,False
TUCSON PLUG-IN HYBRID,2024-09,1,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2024-10,0,0.5,False
TUCSON PLUG-IN HYBRID,2024-11,0,0.5,False
TUCSON PLUG-IN HYBRID,2024-12,1,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2025-01,0,0.5,False
TUCSON PLUG-IN HYBRID,2025-02,4,0.5,False
TUCSON PLUG-IN HYBRID,2025-03,0,1.0,False
TUCSON PLUG-IN HYBRID,2025-04,0,0.8333333333333334,False
TUCSON PLUG-IN HYBRID,2025-05,0,0.8333333333333334,False
TUCSON PLUG-IN HYBRID,2025-06,0,0.8333333333333334,False
TUCSON PLUG-IN HYBRID,2025-07,0,0.6666666666666666,False
TUCSON PLUG-IN HYBRID,2025-08,1,0.6666666666666666,False
TUCSON PLUG-IN HYBRID,2025-09,1,0.16666666666666666,False
TUCSON PLUG-IN HYBRID,2025-10,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2025-11,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2025-12,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2026-01,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2026-02,0,0.3333333333333333,False
TUCSON PLUG-IN HYBRID,2026-03,0,0.16666666666666666,False
TUCSON PLUG-IN HYBRID,2026-04,0,0.0,False
TUCSON PLUG-IN HYBRID,2026-05,1,0.0,False
TUCSON PLUG-IN HYBRID,2026-06,1,0.16666666666666666,False
VELOSTER,2022-07,4,4.333333333333333,False
VELOSTER,2022-08,4,4.166666666666667,False
VELOSTER,2022-09,1,3.6666666666666665,False
VELOSTER,2022-10,5,3.5,False
VELOSTER,2022-11,2,4.0,False
VELOSTER,2022-12,2,4.0,False
VELOSTER,2023-01,1,3.0,False
VELOSTER,2023-02,1,2.5,False
VELOSTER,2023-03,4,2.0,False
VELOSTER,2023-04,1,2.5,False
VELOSTER,2023-05,1,1.8333333333333333,False
VELOSTER,2023-06,2,1.6666666666666667,False
VELOSTER,2023-07,3,1.6666666666666667,False
VELOSTER,2023-08,5,2.0,False
VELOSTER,2023-09,12,2.6666666666666665,True
VELOSTER,2023-10,1,4.0,False
VELOSTER,2023-11,1,4.0,False
VELOSTER,2023-12,2,4.0,False
VELOSTER,2024-01,7,4.0,False
VELOSTER,2024-02,5,4.666666666666667,False
VELOSTER,2024-03,5,4.666666666666667,False
VELOSTER,2024-04,10,3.5,True
VELOSTER,2024-05,7,5.0,False
VELOSTER,2024-06,6,6.0,False
VELOSTER,2024-07,2,6.666666666666667,False
VELOSTER,2024-08,6,5.833333333333333,False
VELOSTER,2024-09,6,6.0,False
VELOSTER,2024-10,1,6.166666666666667,False
VELOSTER,2024-11,4,4.666666666666667,False
VELOSTER,2024-12,1,4.166666666666667,False
VELOSTER,2025-01,1,3.3333333333333335,False
VELOSTER,2025-02,2,3.1666666666666665,False
VELOSTER,2025-03,4,2.5,False
VELOSTER,2025-04,2,2.1666666666666665,False
VELOSTER,2025-05,1,2.3333333333333335,False
VELOSTER,2025-06,7,1.8333333333333333,False
VELOSTER,2025-07,1,2.8333333333333335,False
VELOSTER,2025-08,4,2.8333333333333335,False
VELOSTER,2025-09,2,3.1666666666666665,False
VELOSTER,2025-10,0,2.8333333333333335,False
VELOSTER,2025-11,0,2.5,False
VELOSTER,2025-12,0,2.3333333333333335,False
VELOSTER,2026-01,2,1.1666666666666667,False
VELOSTER,2026-02,2,1.3333333333333333,False
VELOSTER,2026-03,1,1.0,False
VELOSTER,2026-04,1,0.8333333333333334,False
VELOSTER,2026-05,3,1.0,False
VELOSTER,2026-06,3,1.5,False
VELOSTER N,2022-07,0,0.0,False
VELOSTER N,2022-08,0,0.0,False
VELOSTER N,2022-09,0,0.0,False
VELOSTER N,2022-10,3,0.0,False
VELOSTER N,2022-11,1,0.5,False
VELOSTER N,2022-12,3,0.6666666666666666,False
VELOSTER N,2023-01,3,1.1666666666666667,False
VELOSTER N,2023-02,0,1.6666666666666667,False
VELOSTER N,2023-03,2,1.6666666666666667,False
VELOSTER N,2023-04,0,2.0,False
VELOSTER N,2023-05,0,1.5,False
VELOSTER N,2023-06,1,1.3333333333333333,False
VELOSTER N,2023-07,0,1.0,False
VELOSTER N,2023-08,0,0.5,False
